Number, Time, Resource, NoOfElements, Type
320, 58838, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2027%20of%2030/model/Model.arxml, 3, Save
321, 96097, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2028%20of%2030/model/Model.arxml, 1, Save
322, 69518, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2028%20of%2030/model/Model.arxml, 2, Save
323, 52978, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2028%20of%2030/model/Model.arxml, 3, Save
324, 71993, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2029%20of%2030/model/Model.arxml, 1, Save
325, 49931, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2029%20of%2030/model/Model.arxml, 2, Save
326, 55121, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2029%20of%2030/model/Model.arxml, 3, Save
327, 104672, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2030%20of%2030/model/Model.arxml, 1, Save
328, 74087, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2030%20of%2030/model/Model.arxml, 2, Save
329, 48008, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2030%20of%2030/model/Model.arxml, 3, Save
