Number, Time, Resource, NoOfElements, Type
387, 68018, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2020%20of%2030/model/Model.arxml, 1, Save
388, 53941, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2020%20of%2030/model/Model.arxml, 2, Save
389, 55484, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2020%20of%2030/model/Model.arxml, 3, Save
390, 67186, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2021%20of%2030/model/Model.arxml, 1, Save
391, 61075, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2021%20of%2030/model/Model.arxml, 2, Save
392, 60353, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2021%20of%2030/model/Model.arxml, 3, Save
393, 96571, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2022%20of%2030/model/Model.arxml, 1, Save
394, 63299, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2022%20of%2030/model/Model.arxml, 2, Save
395, 66044, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2022%20of%2030/model/Model.arxml, 3, Save
396, 96872, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2023%20of%2030/model/Model.arxml, 1, Save
397, 68780, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2023%20of%2030/model/Model.arxml, 2, Save
398, 60484, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2023%20of%2030/model/Model.arxml, 3, Save
399, 75843, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2024%20of%2030/model/Model.arxml, 1, Save
400, 52199, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2024%20of%2030/model/Model.arxml, 2, Save
401, 52729, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2024%20of%2030/model/Model.arxml, 3, Save
402, 63870, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2025%20of%2030/model/Model.arxml, 1, Save
403, 60744, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2025%20of%2030/model/Model.arxml, 2, Save
404, 53711, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2025%20of%2030/model/Model.arxml, 3, Save
405, 85521, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2026%20of%2030/model/Model.arxml, 1, Save
406, 61576, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2026%20of%2030/model/Model.arxml, 2, Save
407, 57819, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2026%20of%2030/model/Model.arxml, 3, Save
408, 209945, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2027%20of%2030/model/Model.arxml, 1, Save
409, 62537, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2027%20of%2030/model/Model.arxml, 2, Save
410, 56757, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2027%20of%2030/model/Model.arxml, 3, Save
411, 76564, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2028%20of%2030/model/Model.arxml, 1, Save
412, 57999, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2028%20of%2030/model/Model.arxml, 2, Save
413, 53972, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2028%20of%2030/model/Model.arxml, 3, Save
414, 89468, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2029%20of%2030/model/Model.arxml, 1, Save
415, 63590, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2029%20of%2030/model/Model.arxml, 2, Save
416, 62478, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2029%20of%2030/model/Model.arxml, 3, Save
417, 174138, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2030%20of%2030/model/Model.arxml, 1, Save
418, 121759, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2030%20of%2030/model/Model.arxml, 2, Save
419, 91693, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2030%20of%2030/model/Model.arxml, 3, Save
465, 98104, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2016%20of%2030/model/Model.arxml, 1, Save
466, 67387, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2016%20of%2030/model/Model.arxml, 2, Save
467, 60574, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2016%20of%2030/model/Model.arxml, 3, Save
468, 96892, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2017%20of%2030/model/Model.arxml, 1, Save
469, 72656, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2017%20of%2030/model/Model.arxml, 2, Save
470, 61266, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2017%20of%2030/model/Model.arxml, 3, Save
471, 122490, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2018%20of%2030/model/Model.arxml, 1, Save
472, 98926, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2018%20of%2030/model/Model.arxml, 2, Save
473, 67447, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2018%20of%2030/model/Model.arxml, 3, Save
474, 141997, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2019%20of%2030/model/Model.arxml, 1, Save
475, 87475, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2019%20of%2030/model/Model.arxml, 2, Save
476, 66314, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2019%20of%2030/model/Model.arxml, 3, Save
477, 139582, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2020%20of%2030/model/Model.arxml, 1, Save
478, 80532, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2020%20of%2030/model/Model.arxml, 2, Save
479, 105668, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2020%20of%2030/model/Model.arxml, 3, Save
480, 110868, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2021%20of%2030/model/Model.arxml, 1, Save
481, 91041, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2021%20of%2030/model/Model.arxml, 2, Save
482, 70873, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2021%20of%2030/model/Model.arxml, 3, Save
483, 101260, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2022%20of%2030/model/Model.arxml, 1, Save
484, 63089, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2022%20of%2030/model/Model.arxml, 2, Save
485, 59232, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2022%20of%2030/model/Model.arxml, 3, Save
486, 92504, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2023%20of%2030/model/Model.arxml, 1, Save
487, 67327, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2023%20of%2030/model/Model.arxml, 2, Save
488, 64070, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2023%20of%2030/model/Model.arxml, 3, Save
489, 171773, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2024%20of%2030/model/Model.arxml, 1, Save
490, 179297, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2024%20of%2030/model/Model.arxml, 2, Save
491, 136677, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2024%20of%2030/model/Model.arxml, 3, Save
492, 200978, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2025%20of%2030/model/Model.arxml, 1, Save
493, 85921, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2025%20of%2030/model/Model.arxml, 2, Save
494, 82114, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2025%20of%2030/model/Model.arxml, 3, Save
495, 121409, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2026%20of%2030/model/Model.arxml, 1, Save
496, 70333, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2026%20of%2030/model/Model.arxml, 2, Save
497, 65684, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2026%20of%2030/model/Model.arxml, 3, Save
498, 134674, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2027%20of%2030/model/Model.arxml, 1, Save
